Latitude,Longitude,Frequency
41.86920189,-87.67058988,19
41.67823774,-87.68073427,19
41.76006575,-87.66366152,19
41.88099266,-87.70452718,19
41.75413721,-87.62463334,19
41.89038912,-87.62802126,19
41.91240694,-87.68060283,18
42.00106499,-87.66125447,18
41.95460708,-87.64710719,18
41.80413311,-87.70385985,18
41.69888903,-87.62915834,18
41.86803411,-87.63921516,18
41.88065088,-87.73191358,18
41.87610831,-87.68486083,18
41.72770795,-87.55120547,18
41.96162806,-87.66641945,18
41.93480975,-87.65393119,18
41.77923474,-87.68520713,18
42.01225359,-87.69156032,18
41.90294087,-87.69503287,18
41.81067676,-87.67519909,18
41.80352098,-87.58192542,18
41.84074812,-87.68526935,18
41.89605818,-87.65480487,18
41.78878607,-87.62231573,18
41.84301696,-87.61722727,18
41.70774057,-87.6235354,18
41.82938992,-87.60689263,18
41.78375742,-87.68376461,18
41.90690686,-87.74604948,18
41.98780641,-87.88966815,18
41.873185,-87.74379543,18
41.75127058,-87.60593808,18
41.88320708,-87.63334425,18
41.77632263,-87.60583838,18
41.91518726,-87.77542523,18
41.74678458,-87.60262473,18
41.94672451,-87.69150118,18
41.86213236,-87.66626496,18
41.74262049,-87.66324188,18
41.87808376,-87.74171246,18
41.77542973,-87.64075349,18
41.69396067,-87.62165847,18
41.75132065,-87.60215185,18
41.87909797,-87.63228382,18
41.89654309,-87.6376981,18
41.80779181,-87.70396341,18
41.98599984,-87.65526673,18
41.90243771,-87.68701156,18
41.87766189,-87.62766552,18
41.80289651,-87.60642543,18
41.93743245,-87.64918049,18
41.86236519,-87.71830373,18
41.77778307,-87.61727154,18
41.88628846,-87.76996974,18
41.87046297,-87.72026015,18
41.84557767,-87.62747503,18
41.87376026,-87.69979546,18
41.74987655,-87.68283832,18
41.77312034,-87.56663764,18
41.92902888,-87.67438453,18
41.85236807,-87.66434031,18
41.9250769,-87.67385562,18
41.87658104,-87.74513751,18
41.95289779,-87.78786051,18
41.7919084,-87.65117024,18
42.00584932,-87.6609944,18
41.68570275,-87.67887592,18
41.77783829,-87.61556613,18
41.96591153,-87.65886264,18
41.88955192,-87.62664957,18
41.98462249,-87.8365821,18
41.89973405,-87.62414238,18
41.87505617,-87.62922165,18
41.76206472,-87.56886584,18
41.75609179,-87.63234134,18
41.77987283,-87.58645087,18
41.92414213,-87.69937076,18
41.79442484,-87.58251941,18
41.95397273,-87.69854583,18
41.87664574,-87.63517102,18
41.91030206,-87.68885364,18
41.83089004,-87.63550334,18
41.91724509,-87.63535697,18
41.90503735,-87.64421088,18
41.90446249,-87.64811831,18
41.72189586,-87.61384102,17
41.89214469,-87.61769981,17
41.84162265,-87.61719144,17
41.87155632,-87.62416388,17
41.88643994,-87.63246797,17
41.85511878,-87.63184466,17
41.98227034,-87.80694126,17
41.76548458,-87.68693638,17
41.83981113,-87.61714191,17
41.73327429,-87.55133578,17
41.97645432,-87.90136461,17
41.98871923,-87.66838421,17
41.88247755,-87.63702811,17
41.89637069,-87.71756252,17
41.90527699,-87.7509392,17
41.8924816,-87.62735183,17
41.86199175,-87.711637,17
41.94664872,-87.70208488,17
41.75150553,-87.5839946,17
41.89412213,-87.71993477,17
41.78649959,-87.64981588,17
41.809861,-87.64556572,17
41.74932114,-87.61318673,17
41.88365974,-87.63242124,17
41.87328131,-87.71974488,17
41.94090324,-87.66869378,17
41.75579713,-87.63442626,17
41.74806034,-87.7413027,17
41.96491786,-87.65000063,17
41.72621915,-87.56729444,17
41.73322663,-87.54436434,17
41.83106376,-87.62133068,17
41.93002255,-87.63632018,17
41.88194441,-87.73420392,17
41.84411271,-87.62844534,17
41.88747228,-87.64617351,17
41.86409811,-87.71394779,17
41.86743028,-87.62615531,17
41.87418063,-87.66785807,17
41.88336939,-87.63386027,17
41.9460213,-87.65556555,17
41.89536391,-87.72639099,17
41.87291056,-87.63062942,17
41.80366749,-87.59052817,17
41.79252297,-87.70352974,17
41.84402377,-87.62692325,17
41.87742729,-87.69694653,17
41.8886761,-87.63691306,17
41.893763,-87.76535336,17
41.88044337,-87.62435572,17
41.8718119,-87.62734067,17
41.96545704,-87.65299528,17
41.87796982,-87.72619208,17
41.79190909,-87.65360149,17
41.8555743,-87.71189003,17
41.80922084,-87.62690226,17
41.88042522,-87.75095928,17
41.8763964,-87.63073444,17
41.69236389,-87.64150249,17
41.87183477,-87.62615082,17
41.89264958,-87.62968221,17
41.67354828,-87.61679552,17
41.86701385,-87.62582213,17
41.76535633,-87.67354745,17
41.87619685,-87.72408285,17
41.88175667,-87.68644519,17
41.87002813,-87.70882386,17
41.83568634,-87.62064461,17
41.91931122,-87.63666824,17
41.89694356,-87.62420631,17
41.75173957,-87.5654079,17
41.87736964,-87.70141585,17
41.96594383,-87.6578217,17
41.86838546,-87.63922971,17
41.9983683,-87.65999524,17
41.93858144,-87.76583058,16
41.87708052,-87.72616011,16
41.8672344,-87.64130179,16
41.70713963,-87.62532552,16
41.73506684,-87.65089641,16
41.9026704,-87.62994688,16
41.77279778,-87.68346828,16
41.93374417,-87.64458185,16
41.87415339,-87.73523869,16
41.81045307,-87.59334758,16
41.91525907,-87.63413676,16
41.90979328,-87.67655155,16
41.77809294,-87.72274654,16
41.74158356,-87.60253714,16
41.75021204,-87.67476897,16
41.92727389,-87.70446978,16
41.76058307,-87.564793,16
41.80710127,-87.58640245,16
41.89157962,-87.6346742,16
41.75652833,-87.59257099,16
41.77924426,-87.68446276,16
41.96113638,-87.71232503,16
41.86838064,-87.62584745,16
41.91046799,-87.67840727,16
41.76525416,-87.64125515,16
41.8909614,-87.62247652,16
41.95404457,-87.68634337,16
41.73575252,-87.62542903,16
41.89124383,-87.62022568,16
41.86383393,-87.70925125,16
41.94716994,-87.65769278,16
41.76665566,-87.63838824,16
41.95453786,-87.65114825,16
41.92592195,-87.6494321,16
41.79458389,-87.62930735,16
41.88651112,-87.61819604,16
41.88211436,-87.63236101,16
41.88574979,-87.62910791,16
41.75630253,-87.60533151,16
41.91922285,-87.68921583,16
41.88195123,-87.63306051,16
41.88613633,-87.66816368,16
41.88653055,-87.74438154,16
41.73608448,-87.62943366,16
41.76480209,-87.57694143,16
41.85658105,-87.7199853,16
41.91851191,-87.6901636,16
41.75665021,-87.56147542,16
41.89721149,-87.62582317,16
41.92509219,-87.68765018,16
41.9392116,-87.71769818,16
41.84116428,-87.6171782,16
41.98863081,-87.81282937,16
41.99042779,-87.74833179,16
41.97236456,-87.65630497,16
41.86763922,-87.70204037,16
41.91952037,-87.76092154,16
41.91160956,-87.67936551,16
41.77922064,-87.64963288,16
41.82304296,-87.68057571,16
41.79631327,-87.58089843,16
41.7844842,-87.65705321,16
41.85367661,-87.62223984,16
41.86904785,-87.62412552,16
41.75022312,-87.6738307,16
41.71896779,-87.53649507,16
41.89265544,-87.71867067,16
41.85983691,-87.70296877,16
41.84328164,-87.69517109,16
41.7511008,-87.58505475,16
41.86020316,-87.70670955,16
41.96753862,-87.71334024,16
41.8033916,-87.6210613,16
41.86169934,-87.72260523,16
41.88936929,-87.63402252,16
41.9104573,-87.67894008,16
41.8202541,-87.60038864,16
41.87692614,-87.73861303,16
41.90957326,-87.75016172,16
41.88990668,-87.62410051,16
42.01710778,-87.66884662,16
41.91881729,-87.64853428,16
41.67842713,-87.68073968,16
41.89599301,-87.63568392,16
41.89484208,-87.63055434,16
41.92895052,-87.72689957,16
41.86631233,-87.61012406,16
41.81632186,-87.63118968,16
41.89486351,-87.62912534,16
41.80305653,-87.58645309,16
41.83257109,-87.70468577,15
41.87814479,-87.63123304,15
41.87296355,-87.7536633,15
41.87658717,-87.6287275,15
41.98077786,-87.66702144,15
41.77615028,-87.61552262,15
41.99837167,-87.66056911,15
41.77911217,-87.6936959,15
41.79006908,-87.65476868,15
41.88189307,-87.73858166,15
41.99994734,-87.66724457,15
41.88096623,-87.70671971,15
41.83010968,-87.61005838,15
41.8295801,-87.68014238,15
41.93926234,-87.71335694,15
41.87817703,-87.62798666,15
41.68506859,-87.64318416,15
41.88536835,-87.63540291,15
41.80532232,-87.60380853,15
41.75561723,-87.64416974,15
41.98277774,-87.65659189,15
41.89544529,-87.71796442,15
41.86554191,-87.76829425,15
41.841856,-87.62874168,15
41.95357049,-87.73451883,15
41.88099052,-87.70463737,15
41.89085175,-87.62872868,15
41.89005327,-87.6287448,15
41.96314742,-87.68786174,15
41.94964032,-87.71323801,15
41.91042393,-87.68079203,15
41.65755972,-87.61328043,15
41.88476974,-87.61575131,15
41.73777072,-87.64366442,15
41.87565076,-87.76309768,15
41.76597152,-87.65292596,15
41.75843286,-87.62476567,15
41.84190476,-87.62953384,15
41.73649154,-87.61538551,15
41.75093604,-87.6828716,15
41.89396252,-87.63617615,15
41.76470801,-87.56319327,15
41.88321926,-87.6268185,15
41.90261433,-87.63740813,15
41.89577456,-87.62155265,15
41.81679288,-87.60806218,15
41.70719681,-87.62125615,15
41.95385253,-87.71320821,15
41.79793681,-87.60630178,15
41.74634568,-87.65362792,15
41.89960948,-87.71767099,15
41.80213261,-87.61367763,15
41.7720169,-87.64458443,15
41.88090524,-87.71216242,15
41.89314003,-87.62420431,15
41.75000501,-87.67312565,15
41.7499911,-87.6924789,15
41.88784959,-87.62561064,15
41.8081478,-87.66496197,15
41.86543404,-87.72514691,15
41.76460796,-87.68867896,15
41.98969435,-87.65680187,15
41.89179148,-87.62091742,15
41.78173165,-87.58786289,15
41.75842028,-87.55496692,15
41.84904557,-87.70882978,15
41.75616446,-87.55253863,15
41.89090025,-87.63939736,15
41.8745084,-87.62760841,15
41.93379611,-87.64454822,15
41.92102149,-87.69730355,15
41.72038413,-87.53891344,15
41.78869925,-87.60495409,15
41.86337575,-87.65645745,15
41.75127045,-87.58582237,15
41.88681562,-87.63152371,15
41.88011173,-87.75354362,15
41.86315933,-87.62245416,15
41.78673532,-87.66516242,15
41.87749403,-87.67471226,15
41.72787262,-87.55120713,15
41.74894375,-87.63518955,15
41.73693038,-87.58439122,15
41.86356723,-87.62406862,15
41.88836675,-87.64431663,15
41.88023932,-87.66256614,15
41.99719934,-87.66047477,15
41.75668986,-87.66359399,15
41.7351272,-87.54578462,15
41.7736009,-87.62838573,15
41.75671411,-87.5860854,15
41.7678792,-87.6833273,15
41.92494791,-87.70067832,15
41.88067917,-87.72946033,15
41.75319928,-87.65380849,15
41.75320415,-87.73040747,15
41.77750345,-87.61555886,15
41.79914188,-87.62257901,15
41.88108608,-87.69509619,15
41.89545729,-87.71661999,15
41.75079448,-87.63356069,15
41.93010112,-87.64892442,15
41.76654579,-87.64566932,15
41.87753281,-87.67238752,15
41.70693636,-87.62351495,15
41.89209698,-87.62416443,15
41.7851872,-87.60852484,15
41.9031259,-87.63218266,15
41.89670179,-87.62638709,15
41.8629061,-87.65685888,15
41.80198347,-87.58771255,15
41.87805389,-87.6388497,15
41.68595305,-87.62082781,15
41.88104777,-87.7718188,15
41.91076007,-87.71170038,15
41.77875471,-87.6172974,15
41.7213261,-87.65368286,15
42.00538405,-87.70932675,15
41.7509436,-87.59426233,15
41.87987681,-87.62771826,15
41.72165754,-87.62897208,15
41.88225903,-87.76367422,15
41.96643056,-87.65103242,15
42.01923228,-87.66703966,15
41.9292426,-87.65407846,15
41.75745795,-87.58610609,15
41.88078152,-87.62668011,15
41.88096389,-87.70679318,15
41.86699623,-87.62741936,15
41.80967067,-87.59415622,15
41.93855656,-87.76801769,15
41.97412986,-87.76635726,15
41.83110167,-87.61771601,15
41.82467357,-87.62641323,15
41.89006093,-87.70727355,15
41.89256982,-87.62208039,15
41.86620017,-87.72316816,15
41.8849241,-87.63095316,15
41.8021017,-87.58774785,15
41.80189552,-87.58769156,15
41.89005105,-87.62882929,15
41.88733811,-87.62455126,15
42.00910985,-87.66671481,15
41.89484873,-87.76570736,14
41.73614018,-87.62911796,14
41.75611589,-87.60532629,14
41.85834654,-87.72118715,14
41.91258509,-87.72763866,14
41.92629647,-87.70288086,14
41.83188193,-87.61697713,14
41.90994386,-87.67745009,14
41.72187776,-87.61489619,14
41.99040998,-87.70497799,14
41.89280211,-87.71379175,14
41.86866942,-87.74301085,14
41.92275055,-87.64499406,14
41.8414719,-87.62920463,14
41.92307993,-87.76595694,14
41.86533688,-87.62578556,14
41.7920815,-87.6240175,14
41.89339181,-87.62098778,14
41.8835787,-87.70973485,14
41.72184048,-87.61727759,14
41.78041566,-87.60560879,14
41.80048316,-87.58741453,14
41.87562563,-87.6294504,14
41.75131717,-87.56380046,14
41.88904488,-87.64803703,14
41.87939319,-87.63299297,14
41.93265119,-87.65319703,14
41.87582072,-87.64717591,14
42.01873789,-87.673139,14
41.9251405,-87.63585519,14
41.7980119,-87.61606353,14
41.8654647,-87.70685642,14
41.79586821,-87.62573237,14
41.86641507,-87.70500414,14
41.77712815,-87.65079163,14
41.99827946,-87.67066492,14
41.8790699,-87.62770143,14
41.75132591,-87.55289045,14
41.77096917,-87.58626823,14
41.88071561,-87.72648189,14
41.89166243,-87.62846635,14
41.78516123,-87.62060312,14
41.89833327,-87.62750777,14
41.86809735,-87.71665907,14
41.80931493,-87.62080862,14
41.70691171,-87.64334978,14
41.83233723,-87.62179358,14
41.95912582,-87.74748577,14
41.85829676,-87.72369481,14
41.87072467,-87.62859729,14
41.84392222,-87.6269207,14
41.736336,-87.5597109,14
41.69223326,-87.65271504,14
41.88320862,-87.6864893,14
41.78118411,-87.61564981,14
41.73682362,-87.66308964,14
41.7478519,-87.66337071,14
41.86012955,-87.72621403,14
41.90266473,-87.72660838,14
41.89260531,-87.61983959,14
41.89556888,-87.75439554,14
41.88446682,-87.63426695,14
41.93188587,-87.71897405,14
41.74968304,-87.6658473,14
41.88791929,-87.62801905,14
41.89160312,-87.74568652,14
41.89537219,-87.72536248,14
41.96820892,-87.65336314,14
41.88485621,-87.76334635,14
41.7778104,-87.59300804,14
41.8995529,-87.62413703,14
41.83210222,-87.61009099,14
41.88152445,-87.66270693,14
41.72139479,-87.64861249,14
41.90457987,-87.6406966,14
41.75853661,-87.58613023,14
41.8307508,-87.62664357,14
41.89039682,-87.76778144,14
41.95045346,-87.64959269,14
41.88034905,-87.75707771,14
41.89266778,-87.61621016,14
41.88656021,-87.71606289,14
41.79453011,-87.63217935,14
41.91243778,-87.73618934,14
41.9216049,-87.66568629,14
41.75429029,-87.6343913,14
41.8807081,-87.62991973,14
41.95989168,-87.7672225,14
41.71447057,-87.61397512,14
41.8926318,-87.61836282,14
41.87686043,-87.72553797,14
41.88448397,-87.62898961,14
41.96665319,-87.65479535,14
41.88057943,-87.62773256,14
41.83065199,-87.62664099,14
41.85992612,-87.71279867,14
41.93931673,-87.70921414,14
41.89453984,-87.62424392,14
41.89536137,-87.72643142,14
41.94007614,-87.6424738,14
41.90624044,-87.72972646,14
41.86759559,-87.69959933,14
41.87827876,-87.67901144,14
41.87541501,-87.71387525,14
41.88364197,-87.64857951,14
41.89263132,-87.6182857,14
41.77640043,-87.57044804,14
41.75130534,-87.60362891,14
41.89389317,-87.61512764,14
41.78589332,-87.65587606,14
41.83081253,-87.69482896,14
41.90643806,-87.71021042,14
41.76565125,-87.62490985,14
41.86675858,-87.62581394,14
41.75245968,-87.57966637,14
41.873734,-87.70200243,14
41.73587173,-87.65753413,14
41.94729598,-87.65116297,14
41.95386239,-87.64510423,14
41.8868435,-87.76509882,14
41.88961747,-87.63107069,14
41.7940396,-87.63050147,14
41.9116699,-87.63193118,14
41.89334946,-87.6234564,14
41.74998231,-87.64402479,14
41.8640337,-87.71779213,14
41.7653326,-87.6279814,14
41.87978301,-87.77301228,14
41.84682019,-87.64729871,14
41.75115104,-87.57596932,14
41.88091075,-87.71165928,14
41.97388512,-87.65774883,14
41.80280415,-87.6100538,14
41.87735292,-87.70286643,14
41.85981891,-87.71888979,14
41.91116009,-87.63518447,14
41.7513008,-87.56258763,14
41.80712983,-87.74313966,14
41.75903097,-87.66363196,14
41.90503373,-87.64452317,14
41.79434495,-87.61596874,14
41.88361118,-87.70713087,14
41.83112222,-87.62590563,14
41.87395154,-87.63167548,14
41.76610239,-87.57353917,14
41.85854279,-87.71275698,14
41.95696168,-87.66385044,14
41.94964933,-87.64407246,14
41.70706214,-87.63148256,13
41.93102862,-87.78373607,13
41.76569805,-87.72243887,13
41.97709468,-87.6598884,13
41.86812032,-87.63262406,13
41.76493215,-87.57627278,13
41.78584811,-87.60758238,13
41.76573639,-87.66381882,13
42.01551728,-87.67907482,13
41.8401747,-87.70857108,13
41.9623241,-87.68444327,13
41.7359947,-87.64909862,13
41.76110941,-87.6443089,13
41.91024893,-87.7739987,13
41.75420991,-87.55043302,13
41.84685952,-87.61732389,13
41.67516565,-87.64067642,13
41.76271995,-87.62484679,13
41.87370918,-87.7491697,13
41.87363552,-87.71009954,13
41.85983411,-87.62081338,13
41.99126267,-87.66030556,13
41.89026522,-87.63108931,13
41.89367684,-87.63117681,13
41.81757019,-87.66518317,13
41.91600278,-87.63459159,13
41.6558487,-87.59576404,13
41.88245819,-87.62622464,13
41.76611442,-87.57203981,13
41.88332252,-87.72906087,13
41.83805499,-87.64545841,13
41.78211979,-87.66428272,13
41.96236103,-87.65475632,13
41.95746253,-87.74742748,13
41.91049491,-87.676875,13
41.81600695,-87.60183474,13
41.89113572,-87.62804978,13
41.87926429,-87.7439452,13
41.86386522,-87.71656758,13
41.79569888,-87.63303209,13
41.88173873,-87.75130723,13
41.91593117,-87.63454828,13
41.88573313,-87.62550546,13
41.88321191,-87.63143829,13
41.8853264,-87.63391972,13
41.92517443,-87.66650894,13
41.75381945,-87.64412666,13
41.7786807,-87.66419748,13
41.90992481,-87.63467257,13
41.95453556,-87.6512218,13
41.87990153,-87.62772166,13
41.80689027,-87.58983438,13
41.76907549,-87.63016551,13
41.84056549,-87.62684019,13
41.88612772,-87.6263017,13
41.84354436,-87.63423549,13
41.69189982,-87.64236788,13
41.7728821,-87.58629369,13
41.76584338,-87.5762914,13
41.77763519,-87.61556106,13
41.70619283,-87.70059363,13
41.89412274,-87.62513737,13
41.89490828,-87.75837196,13
41.84114276,-87.62521543,13
41.83070142,-87.62175666,13
41.85312718,-87.71917407,13
41.89407874,-87.62779703,13
41.77950319,-87.66217977,13
41.88689309,-87.74550934,13
41.94615917,-87.65567804,13
41.91375536,-87.66221165,13
41.85198674,-87.68932558,13
41.73888492,-87.66314515,13
41.77957774,-87.63013878,13
41.82098229,-87.60140023,13
41.8107073,-87.60391984,13
41.88358215,-87.70936024,13
41.82254499,-87.66555703,13
41.88570024,-87.64172685,13
41.89170012,-87.66553503,13
41.88917757,-87.63318359,13
41.88320956,-87.6301567,13
41.88818954,-87.62377796,13
41.70270197,-87.6111987,13
41.90168089,-87.62834515,13
41.76499529,-87.65816697,13
41.91007837,-87.65108179,13
